date,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2023-10-03,425.06,427.3729,420.18,421.59,406.59388474730764,103760607,0.0000,1.0
2023-10-04,422.07,425.4299,420.56,424.66,409.55468368982116,87452968,0.0000,1.0
2023-10-05,424.36,425.37,421.1701,424.5,409.40037495014616,70142744,0.0000,1.0
2023-10-06,421.97,431.125,420.6,429.54,414.2611002499076,113273309,0.0000,1.0
2023-10-09,427.58,432.88,427.0101,432.29,416.9132817130711,80374362,0.0000,1.0
2023-10-10,432.94,437.22,432.53,434.54,419.0832483647503,78607268,0.0000,1.0
2023-10-11,435.64,436.58,433.18,436.32,420.7999330936343,62451736,0.0000,1.0
2023-10-12,436.95,437.335,431.23,433.66,418.23455029653803,81154230,0.0000,1.0
2023-10-13,435.21,436.45,429.88,431.5,416.15138231092595,95201132,0.0000,1.0
2023-10-16,433.82,437.14,433.57,436.04,420.52989279920314,75433194,0.0000,1.0
2023-10-17,432.81,438.14,432.45,436.02,420.5106042067437,75324708,0.0000,1.0
2023-10-18,434.19,435.18,429.09,430.21,414.9072680972965,93559798,0.0000,1.0
2023-10-19,430.95,432.82,425.725,426.43,411.2617241224754,121322957,0.0000,1.0
2023-10-20,425.98,426.54,421.08,421.19,406.20811289812025,123919874,0.0000,1.0
2023-10-23,419.61,424.45,417.8,420.46,405.5040792733532,92035095,0.0000,1.0
2023-10-24,422.65,424.82,420.74,423.63,408.5613211781635,78564239,0.0000,1.0
2023-10-25,421.89,421.92,417.015,417.55,402.69758907051477,94223198,0.0000,1.0
2023-10-26,416.45,417.325,411.6,412.55,397.8754409556721,115156761,0.0000,1.0
2023-10-27,414.19,414.6,409.21,410.68,396.0719575607209,107367671,0.0000,1.0
2023-10-30,413.56,416.68,412.22,415.59,400.8073070094964,86562675,0.0000,1.0
2023-10-31,416.18,418.53,414.21,418.2,403.32446832544434,79665150,0.0000,1.0
2023-11-01,419.2,423.5,418.6499,422.66,407.625824443884,98068115,0.0000,1.0
2023-11-02,426.58,430.915,426.56,430.76,415.4377043899292,94938909,0.0000,1.0
2023-11-03,433.14,436.29,433.01,434.69,419.2279128081956,100167775,0.0000,1.0
2023-11-06,435.47,436.1498,433.68,435.69,420.19234243116415,67831660,0.0000,1.0
2023-11-07,435.69,437.585,434.51,436.93,421.3882351636451,64256114,0.0000,1.0
2023-11-08,437.55,438.09,434.87,437.25,421.69685264299505,61746027,0.0000,1.0
2023-11-09,438.43,438.47,433.4,433.84,418.4081476286723,83174417,0.0000,1.0
2023-11-10,435.98,440.93,433.8335,440.61,424.93733617616937,89558054,0.0000,1.0
2023-11-13,439.23,441.33,438.42,440.19,424.53227573452256,52236068,0.0000,1.0
2023-11-14,446.32,450.06,446.09,448.73,432.76850471467395,97176935,0.0000,1.0
2023-11-15,450.11,451.38,448.8,449.68,433.68471285649406,77327573,0.0000,1.0
2023-11-16,449.22,450.56,448.12,450.23,434.2151491491268,66665797,0.0000,1.0
2023-11-17,450.24,451.42,449.29,450.79,434.75522973798917,83193902,0.0000,1.0
2023-11-20,450.53,455.125,450.52,454.26,438.10180052968997,70055633,0.0000,1.0
2023-11-21,453.1842,454.131,451.9599,453.27,437.1470152029511,49244639,0.0000,1.0
2023-11-22,454.98,456.38,453.8895,455.02,438.83476704314603,59446573,0.0000,1.0
2023-11-24,455.07,455.5,454.73,455.3,439.10480733757726,29737375,0.0000,1.0
2023-11-27,454.65,455.4901,454.0799,454.48,438.31397504674305,50505985,0.0000,1.0
2023-11-28,454.08,456.27,453.5,454.93,438.7479683770789,62115011,0.0000,1.0
2023-11-29,457.15,458.32,454.2,454.61,438.43935089772896,63145992,0.0000,1.0
2023-11-30,455.48,456.76,453.34,456.4,440.1656799228426,79752700,0.0000,1.0
2023-12-01,455.77,459.65,455.16,459.1,442.76963990485774,89183400,0.0000,1.0
2023-12-04,455.6,459.1206,454.34,456.69,440.44536451350353,72430888,0.0000,1.0
2023-12-05,455.26,457.59,454.87,456.6,440.35856584743635,69793469,0.0000,1.0
2023-12-06,458.81,458.84,454.31,454.76,438.5840153411742,67701116,0.0000,1.0
2023-12-07,456.91,458.9,456.29,458.23,441.9305861328751,66995446,0.0000,1.0
2023-12-08,457.46,460.745,457.21,460.2,443.8305124901231,83194404,0.0000,1.0
2023-12-11,459.69,462.17,459.47,461.99,445.5568415152368,65002247,0.0000,1.0
2023-12-12,461.63,464.2,460.6,464.1,447.59178801970046,68327617,0.0000,1.0
2023-12-13,464.49,470.7599,464.12,470.5,453.7641376066991,93277960,0.0000,1.0
2023-12-14,472.5,473.73,469.25,472.01,455.2204263373816,119026049,0.0000,1.0
2023-12-15,469.49,470.7,467.4263,469.33,454.4740282125664,141553673,1.9061,1.0
2023-12-18,470.98,472.98,469.8929,471.97,457.03046277775763,70375285,0.0000,1.0
2023-12-19,472.53,474.92,472.45,474.84,459.80961702097676,52024922,0.0000,1.0
2023-12-20,473.96,475.895,467.82,468.26,453.437897536523,102920959,0.0000,1.0
2023-12-21,471.33,472.975,468.84,472.7,457.73735566889,86667465,0.0000,1.0
2023-12-22,473.86,475.38,471.7,473.65,458.6572847737883,67160419,0.0000,1.0
2023-12-26,474.07,476.58,473.99,475.65,460.5939776262059,55386952,0.0000,1.0
2023-12-27,475.44,476.66,474.89,476.51,461.4267555527455,63874396,0.0000,1.0
2023-12-28,476.88,477.55,476.26,476.69,461.60105790946307,77158116,0.0000,1.0
2023-12-29,476.49,477.03,473.3,475.31,460.26473984129495,122283149,0.0000,1.0
2024-01-02,472.16,473.67,470.49,472.65,457.68893834757955,123007793,0.0000,1.0
2024-01-03,470.43,471.19,468.17,468.79,453.9511211424137,103585866,0.0000,1.0
2024-01-04,468.3,470.96,467.05,467.28,452.4889180388384,84232169,0.0000,1.0
2024-01-05,467.49,470.44,466.43,467.92,453.10865975161204,85553758,0.0000,1.0
2024-01-08,468.43,474.75,468.3,474.6,459.57721387868673,74879074,0.0000,1.0
2024-01-09,471.87,474.93,471.35,473.88,458.8800044518164,65931439,0.0000,1.0
2024-01-10,474.16,477.4481,473.87,476.56,461.4751728740559,67310640,0.0000,1.0
2024-01-11,477.59,478.12,472.26,476.35,461.27182012455205,77940723,0.0000,1.0
2024-01-12,477.84,478.6,475.23,476.68,461.591374445201,58026420,0.0000,1.0
2024-01-16,475.26,476.6098,473.06,474.93,459.8967681993356,85014870,0.0000,1.0
2024-01-17,471.82,472.79,469.87,472.29,457.34033363414443,68843871,0.0000,1.0
2024-01-18,474.01,477.06,472.42,476.49,461.4073886242213,91856248,0.0000,1.0
2024-01-19,477.65,482.72,476.5374,482.43,467.15936639590143,110834483,0.0000,1.0
2024-01-22,484.01,485.22,482.78,483.45,468.14707975063436,75844931,0.0000,1.0
2024-01-23,484.01,485.105,482.89,484.86,469.5124482115888,49945297,0.0000,1.0
2024-01-24,487.81,488.77,484.8819,485.39,470.0256718174794,80222006,0.0000,1.0
2024-01-25,487.575,488.305,485.39,488.03,472.5821063826706,72524989,0.0000,1.0
2024-01-26,487.59,489.12,486.54,487.41,471.98173159842116,76641609,0.0000,1.0
2024-01-29,487.73,491.415,487.17,491.27,475.71954880358703,61322751,0.0000,1.0
2024-01-30,490.56,491.62,490.11,490.89,475.3515771616277,58618386,0.0000,1.0
2024-01-31,488.62,489.0813,482.86,482.88,467.5951222876954,126011062,0.0000,1.0
2024-02-01,484.63,489.23,483.8,489.2,473.71507170133486,91891637,0.0000,1.0
2024-02-02,489.65,496.05,489.3,494.35,478.7020557963101,99228192,0.0000,1.0
2024-02-05,493.695,494.3778,490.23,492.55,476.95903222913427,75757102,0.0000,1.0
2024-02-06,493.52,494.32,492.05,493.98,478.34376761861284,55918602,0.0000,1.0
2024-02-07,496.29,498.53,495.36,498.1,482.333354894593,70556506,0.0000,1.0
2024-02-08,498.1,498.71,497.26,498.32,482.54639110835893,52343636,0.0000,1.0
2024-02-09,498.84,501.65,498.49,501.2,485.3352288158402,63979375,0.0000,1.0
2024-02-12,501.17,503.5,500.24,500.98,485.12219260207434,56502283,0.0000,1.0
2024-02-13,494.53,497.09,490.715,494.08,478.4406022612337,113099199,0.0000,1.0
2024-02-14,496.79,499.07,494.4,498.57,482.78847771491115,68387827,0.0000,1.0
2024-02-15,499.29,502.2,498.795,502.01,486.11958942106935,61682960,0.0000,1.0
2024-02-16,501.7,502.87,498.75,499.51,483.6987233555474,75532928,0.0000,1.0
2024-02-20,497.72,498.41,494.45,496.76,481.03577068347323,71736740,0.0000,1.0
2024-02-21,495.42,497.37,493.56,497.21,481.47152657526715,59603771,0.0000,1.0
2024-02-22,504.01,508.49,503.02,507.5,491.43581130095555,76402535,0.0000,1.0
2024-02-23,509.27,510.13,507.1,507.85,491.77473255012865,61321818,0.0000,1.0
2024-02-26,508.3,508.75,505.86,505.99,489.97360819738026,50386738,0.0000,1.0
2024-02-27,506.7,507.16,504.75,506.93,490.88385383801653,48854528,0.0000,1.0
2024-02-28,505.33,506.855,504.96,506.26,490.23506173245664,56506634,0.0000,1.0
2024-02-29,508.07,509.74,505.35,508.08,491.9974522281566,83924795,0.0000,1.0
2024-03-01,508.98,513.29,508.56,512.85,496.61646468117254,76844844,0.0000,1.0
2024-03-04,512.03,514.2,512.0,512.3,496.08387414675764,49799257,0.0000,1.0
2024-03-05,510.24,510.7,504.91,507.18,491.12594044456876,72855623,0.0000,1.0
2024-03-06,510.55,512.069,508.42,509.75,493.6145907599253,68382367,0.0000,1.0
2024-03-07,513.14,515.89,509.8053,514.81,498.51442367654164,58652085,0.0000,1.0
2024-03-08,515.46,518.2201,511.13,511.72,495.5222332195566,86532535,0.0000,1.0
2024-03-11,510.48,511.88,508.5,511.28,495.0961607920247,61872913,0.0000,1.0
2024-03-12,513.45,517.38,510.86,516.78,500.422066136173,70833119,0.0000,1.0
2024-03-13,517.11,517.29,514.49,515.97,499.63770553094395,54438487,0.0000,1.0
2024-03-14,516.97,517.125,511.82,514.95,498.64999217621096,103493184,0.0000,1.0
2024-03-15,510.21,511.7,508.12199999999996,509.83,495.23651001800016,107646297,1.5949,1.0
2024-03-18,514.0,515.48,512.44,512.86,498.17977860822543,88893331,0.0000,1.0
2024-03-19,512.15,515.995,511.12,515.71,500.94819955942745,60755263,0.0000,1.0
2024-03-20,515.77,520.62,515.08,520.48,505.5816619935444,69594574,0.0000,1.0
2024-03-21,523.39,524.11,521.91,522.2,507.2524283219891,60256112,0.0000,1.0
2024-03-22,522.11,522.605,520.97,521.21,506.2907663073611,79070842,0.0000,1.0
2024-03-25,519.8,520.95,519.61,519.77,504.89198519517475,48512108,0.0000,1.0
2024-03-26,521.23,521.58,518.4,518.81,503.9594644537172,65463744,0.0000,1.0
2024-03-27,521.71,523.21,519.485,523.17,508.1946628211701,82999777,0.0000,1.0
2024-03-28,523.21,524.61,522.78,523.07,508.09752524393497,96294886,0.0000,1.0
2024-04-01,523.83,524.38,520.97,522.16,507.213573291095,61182995,0.0000,1.0
2024-04-02,518.24,518.98,516.48,518.84,503.98860572688784,72924463,0.0000,1.0
2024-04-03,517.72,520.95,517.665,519.41,504.5422899171282,58385823,0.0000,1.0
2024-04-04,523.52,523.8674,512.755,513.07,498.3837675204193,95643401,0.0000,1.0
2024-04-05,514.46,520.44,514.01,518.43,503.5903416602236,73736571,0.0000,1.0
2024-04-08,519.15,520.18,517.89,518.72,503.87204063420563,47850048,0.0000,1.0
2024-04-09,520.5,520.75,514.35,519.32,504.4548660976166,67283576,0.0000,1.0
2024-04-10,513.48,516.16,512.09,514.12,499.4037120813884,82652806,0.0000,1.0
2024-04-11,515.68,519.48,512.08,518.0,503.1726500781125,70099007,0.0000,1.0
2024-04-12,514.37,515.815,509.08,510.85,496.2273133057988,92561094,0.0000,1.0
2024-04-15,515.13,515.3,503.58,504.45,490.01050836274874,92101447,0.0000,1.0
2024-04-16,504.94,506.5,502.21,503.53,489.11684265218526,73484020,0.0000,1.0
2024-04-17,506.05,506.22,499.12,500.55,486.22214285057765,75910305,0.0000,1.0
2024-04-18,501.98,504.13,498.56,499.52,485.2216258050555,74548085,0.0000,1.0
2024-04-19,499.44,500.455,493.86,495.16,480.9864274376027,102212587,0.0000,1.0
2024-04-22,497.83,502.38,495.43,499.72,485.41590095952586,67961048,0.0000,1.0
2024-04-23,501.78,506.09,499.5328,505.65,491.1761592895706,64633620,0.0000,1.0
2024-04-24,506.56,507.37,503.13,505.41,490.9430291042063,55928076,0.0000,1.0
2024-04-25,499.18,504.27,497.49,503.49,489.07798762129124,69122368,0.0000,1.0
2024-04-26,506.35,509.88,505.7,508.26,493.7114500554082,64306118,0.0000,1.0
2024-04-29,510.09,510.75,507.25,510.06,495.45992644564103,46415449,0.0000,1.0
2024-04-30,508.56,509.56,501.98,501.98,487.6112102050404,77483566,0.0000,1.0
2024-05-01,501.38,508.19,499.865,500.35,486.0278676961073,80242839,0.0000,1.0
2024-05-02,504.15,505.89,499.55,505.03,490.57390631071263,62550179,0.0000,1.0
2024-05-03,511.16,512.55,508.56,511.29,496.65471864563347,72756709,0.0000,1.0
2024-05-06,513.75,516.61,513.3,516.57,501.7835827236498,47264703,0.0000,1.0
2024-05-07,517.56,518.57,516.45,517.14,502.3372669138901,52561299,0.0000,1.0
2024-05-08,515.26,517.74,515.14,517.19,502.3858357025078,42047214,0.0000,1.0
2024-05-09,517.38,520.2074,516.705,520.17,505.28053550411533,43643668,0.0000,1.0
2024-05-10,521.81,522.635,519.59,520.84,505.93135727159097,52233171,0.0000,1.0
2024-05-13,522.56,522.67,519.74,520.91,505.9993535756555,36716361,0.0000,1.0
2024-05-14,521.11,523.83,520.56,523.3,508.3209416715758,57535867,0.0000,1.0
2024-05-15,525.83,530.08,525.18,529.78,514.6154566764139,59504897,0.0000,1.0
2024-05-16,529.88,531.5218,528.54,528.69,513.5566570845508,50244827,0.0000,1.0
2024-05-17,528.81,529.52,527.32,529.45,514.294902671538,59187585,0.0000,1.0
2024-05-20,529.57,531.5601,529.17,530.06,514.8874418926723,37764206,0.0000,1.0
2024-05-21,529.28,531.52,529.07,531.36,516.1502303967295,33437001,0.0000,1.0
2024-05-22,530.65,531.38,527.6,529.83,514.6640254650316,48389968,0.0000,1.0
2024-05-23,532.96,533.07,524.72,525.96,510.904801226031,57211197,0.0000,1.0
2024-05-24,527.85,530.27,526.881,529.44,514.2851889138145,41291076,0.0000,1.0
2024-05-28,530.27,530.51,527.11,529.81,514.6445979495844,36269602,0.0000,1.0
2024-05-29,525.68,527.31,525.37,526.1,511.04079383416024,45190323,0.0000,1.0
2024-05-30,524.52,525.2,521.33,522.61,507.6506923886532,46468510,0.0000,1.0
2024-05-31,523.59,527.5,518.36,527.37,512.2744410650467,90785755,0.0000,1.0
2024-06-03,529.02,529.31,522.6,527.8,512.6921326471578,46835702,0.0000,1.0
2024-06-04,526.46,529.15,524.96,528.39,513.2652443528452,34632661,0.0000,1.0
2024-06-05,530.77,534.69,528.7254,534.67,519.3654842032131,47610365,0.0000,1.0
2024-06-06,534.98,535.42,532.68,534.66,519.3557704454896,30808530,0.0000,1.0
2024-06-07,533.66,536.89,532.535,534.01,518.7243761934611,43224525,0.0000,1.0
2024-06-10,533.18,535.99,532.57,535.66,520.3271462178411,35729252,0.0000,1.0
2024-06-11,534.07,537.01,532.05,536.95,521.5802209641747,36383411,0.0000,1.0
2024-06-12,541.63,544.12,540.3,541.36,525.8639881202452,63251305,0.0000,1.0
2024-06-13,543.15,543.325,539.59,542.45,526.9227877121084,44760949,0.0000,1.0
2024-06-14,540.88,542.81,539.85,542.78,527.2433417169843,40089895,0.0000,1.0
2024-06-17,542.08,548.53,541.6072,547.1,531.4396850535431,55839457,0.0000,1.0
2024-06-18,547.16,548.62,546.73,548.49,532.7898973771119,41376417,0.0000,1.0
2024-06-20,549.44,550.12,545.18,547.0,531.342547476308,70328226,0.0000,1.0
2024-06-21,544.4,545.65,543.02,544.51,530.6324950997374,64513859,1.7590,1.0
2024-06-24,544.33,546.95,542.62,542.74,528.9076057196957,45528654,0.0000,1.0
2024-06-25,543.99,545.2,542.44,544.83,530.9443395074286,38273346,0.0000,1.0
2024-06-26,543.69,546.24,543.03,545.51,531.6070088737723,38550637,0.0000,1.0
2024-06-27,545.37,546.96,544.61,546.37,532.4450907194423,35041480,0.0000,1.0
2024-06-28,547.16,550.28,542.95,544.22,530.3498861052673,76144535,0.0000,1.0
2024-07-01,545.63,545.88,542.52,545.34,531.4413415321864,40297810,0.0000,1.0
2024-07-02,543.7,549.01,543.65,549.01,535.0178070828944,40434792,0.0000,1.0
2024-07-03,548.69,551.83,548.65,551.46,537.40536582928,32789911,0.0000,1.0
2024-07-05,551.77,555.05,551.12,554.64,540.5043196307108,41488389,0.0000,1.0
2024-07-08,555.44,556.2501,554.19,555.28,541.1280084460931,36110451,0.0000,1.0
2024-07-09,556.26,557.18,555.52,555.82,541.654245884072,27314125,0.0000,1.0
2024-07-10,557.07,561.67,556.77,561.32,547.014071641264,38701220,0.0000,1.0
2024-07-11,561.44,562.33,555.83,556.48,542.297424974935,53054184,0.0000,1.0
2024-07-12,557.63,563.67,557.15,559.99,545.7179683217975,53084405,0.0000,1.0
2024-07-15,562.03,564.8371,559.63,561.53,547.2187195338112,40584293,0.0000,1.0
2024-07-16,562.865,565.16,562.1,564.86,550.4638504013474,36475260,0.0000,1.0
2024-07-17,558.8,560.51,556.61,556.94,542.7457013109911,57118956,0.0000,1.0
2024-07-18,558.51,559.52,550.43,552.66,538.5747823581218,56270392,0.0000,1.0
2024-07-19,552.42,554.08,547.91,548.99,534.9983168074137,65509081,0.0000,1.0
2024-07-22,553.0,555.27,551.02,554.65,540.5140647684511,43346720,0.0000,1.0
2024-07-23,554.54,556.735,553.275,553.78,539.6662377850408,34439561,0.0000,1.0
2024-07-24,548.86,549.17,540.29,541.23,527.436089920903,74515266,0.0000,1.0
2024-07-25,541.35,547.455,537.45,538.41,524.6879610781245,61158288,0.0000,1.0
2024-07-26,542.28,547.19,541.49,544.44,530.564279135555,53763788,0.0000,1.0
2024-07-29,546.02,547.05,542.72,544.76,530.8761235432461,39515824,0.0000,1.0
2024-07-30,546.26,547.34,538.515,542.0,528.1864655269098,46853632,0.0000,1.0
2024-07-31,548.98,553.5,547.5799,550.81,536.7719318761572,65663388,0.0000,1.0
2024-08-01,552.57,554.8688,539.43,543.01,529.170724438685,76428732,0.0000,1.0
2024-08-02,535.75,536.99,528.6,532.9,519.3183901831923,82789070,0.0000,1.0
2024-08-05,511.64,523.58,510.27,517.38,504.19393641017086,146267391,0.0000,1.0
2024-08-06,519.22,529.75,517.87,522.15,508.8423671123173,84826312,0.0000,1.0
2024-08-07,528.47,531.59,518.0519,518.66,505.4413140409355,70698340,0.0000,1.0
2024-08-08,523.91,531.29,521.84,530.65,517.1257341916138,63276589,0.0000,1.0
2024-08-09,529.81,534.51,528.56,532.99,519.4060964228555,45619558,0.0000,1.0
2024-08-12,534.21,535.73,530.95,533.27,519.6789602795852,42542069,0.0000,1.0
2024-08-13,536.53,542.28,536.28,542.04,528.2254460778712,52333073,0.0000,1.0
2024-08-14,542.85,544.96,540.12,543.75,529.8918646314709,42446929,0.0000,1.0
2024-08-15,549.5,553.36,548.88,553.07,538.9743330054761,60846812,0.0000,1.0
2024-08-16,551.42,555.02,551.26,554.31,540.1827300852792,44430728,0.0000,1.0
2024-08-19,554.73,559.61,553.86,559.61,545.3476530876642,39121793,0.0000,1.0
2024-08-20,559.15,560.84,557.325,558.7,544.4608455532925,33732264,0.0000,1.0
2024-08-21,559.77,562.11,554.73,560.62,546.3319119994395,41514600,0.0000,1.0
2024-08-22,562.56,563.18,554.98,556.22,542.044051393686,56121456,0.0000,1.0
2024-08-23,559.53,563.09,557.29,562.13,547.8034277982322,50639393,0.0000,1.0
2024-08-26,563.18,563.91,559.05,560.79,546.4975793410254,35788609,0.0000,1.0
2024-08-27,559.49,562.06,558.32,561.56,547.2479549470322,32693898,0.0000,1.0
2024-08-28,561.21,561.65,555.04,558.3,544.0710400436785,41066024,0.0000,1.0
2024-08-29,560.31,563.68,557.18,558.35,544.1197657323803,38715176,0.0000,1.0
2024-08-30,560.77,564.2,557.14,563.68,549.3139241479862,62700110,0.0000,1.0
2024-09-03,560.47,560.81,549.51,552.08,538.0095643691816,60600113,0.0000,1.0
2024-09-04,550.2,554.43,549.46,550.95,536.9083638045221,46232483,0.0000,1.0
2024-09-05,550.89,553.7995,547.1,549.61,535.6025153473154,44264258,0.0000,1.0
2024-09-06,549.94,551.6,539.44,540.36,526.5882629374926,68493805,0.0000,1.0
2024-09-09,544.65,547.71,542.68,546.41,532.4840712704037,40445822,0.0000,1.0
2024-09-10,548.36,549.15,543.38,548.79,534.8034140526066,36394579,0.0000,1.0
2024-09-11,548.7,555.36,539.96,554.42,540.2899266004231,75248608,0.0000,1.0
2024-09-12,555.01,559.4,552.74,559.09,544.8409059251661,51892735,0.0000,1.0
2024-09-13,559.71,563.03,559.45,562.01,547.6864861453479,39310501,0.0000,1.0
2024-09-16,561.74,563.11,559.9,562.84,548.495332577797,36656122,0.0000,1.0
2024-09-17,565.1,566.58,560.795,563.07,548.719470745825,49320970,0.0000,1.0
2024-09-18,563.74,568.69,560.83,561.4,547.0920327431867,59044937,0.0000,1.0
2024-09-19,571.01,572.88,568.08,570.98,556.427874698441,75315470,0.0000,1.0
2024-09-20,567.84,569.31,565.17,568.25,555.4684960978306,77503110,1.7455,1.0
2024-09-23,569.34,570.3325,568.1,569.67,556.8565563960425,44116922,0.0000,1.0
2024-09-24,570.48,571.36,567.6,571.3,558.4498932172294,46805672,0.0000,1.0
2024-09-25,571.14,571.89,568.91,570.04,557.2182340793794,38428587,0.0000,1.0
2024-09-26,574.38,574.71,569.9,572.3,559.4274004694913,48336004,0.0000,1.0
2024-09-27,573.39,574.22,570.42,571.47,558.616069450114,42100928,0.0000,1.0
2024-09-30,570.42,574.38,568.08,573.76,560.8545610577937,63655448,0.0000,1.0
2024-10-01,573.4,574.0622,566.0,568.62,555.8301737811676,72668778,0.0000,1.0
2024-10-02,567.71,569.9,565.27,568.86,556.0647755217103,38097798,0.0000,1.0
2024-10-03,567.36,569.8025,565.49,567.82,555.048167979358,40846466,0.0000,1.0
2024-10-04,572.35,573.36,568.1,572.98,560.0921054010295,43005186,0.0000,1.0
2024-10-07,571.3,571.9599,566.63,567.8,555.0286178343127,49964690,0.0000,1.0
2024-10-08,570.42,573.78,569.5299,573.17,560.2778317789591,37398693,0.0000,1.0
2024-10-09,573.16,577.71,572.55,577.14,564.158535570439,37912244,0.0000,1.0
2024-10-10,575.77,577.58,574.49,576.13,563.1712532456544,44138060,0.0000,1.0
2024-10-11,576.05,580.33,575.91,579.58,566.543653265958,42267994,0.0000,1.0
2024-10-14,581.22,585.27,580.73,584.32,571.1770376416796,36217215,0.0000,1.0
2024-10-15,584.59,584.9,578.545,579.78,566.7391547164104,54203636,0.0000,1.0
2024-10-16,579.78,582.83,578.96,582.3,569.2024729921104,30725436,0.0000,1.0
2024-10-17,585.91,586.12,582.16,582.35,569.2513483547235,34393714,0.0000,1.0
2024-10-18,584.07,585.39,582.58,584.59,571.4409645997903,37416801,0.0000,1.0
2024-10-21,583.85,584.85,580.6001,583.63,570.5025576376188,36439010,0.0000,1.0
2024-10-22,581.05,584.5,580.38,583.32,570.1995303894176,34183835,0.0000,1.0
2024-10-23,581.26,581.7086,574.415,577.99,564.9894167348616,49314574,0.0000,1.0
2024-10-24,579.98,580.06,576.57,579.24,566.211300800189,34979860,0.0000,1.0
2024-10-25,581.51,584.46,578.08,579.04,566.0157993497365,47268176,0.0000,1.0
2024-10-28,582.58,582.71,580.52,580.83,567.7655373312855,30174704,0.0000,1.0
2024-10-29,579.85,582.9069999999999,578.43,581.77,568.6843941484116,42899661,0.0000,1.0
2024-10-30,581.29,583.32,579.29,580.01,566.9639813844307,41435839,0.0000,1.0
2024-10-31,575.56,575.63,568.44,568.64,555.8497239262127,60182451,0.0000,1.0
2024-11-01,571.32,575.55,570.62,571.04,558.1957413316413,45667533,0.0000,1.0
2024-11-04,571.18,572.5,567.89,569.81,556.9934074113592,38216975,0.0000,1.0
2024-11-05,570.74,576.74,570.52,576.7,563.7284323794438,39478322,0.0000,1.0
2024-11-06,589.2,591.93,585.39,591.04,577.7458863768795,68181968,0.0000,1.0
2024-11-07,593.08,596.65,592.9999,595.61,582.2130945197165,47233212,0.0000,1.0
2024-11-08,596.17,599.64,596.165,598.19,584.7350632305522,46444893,0.0000,1.0
2024-11-11,599.81,600.17,597.0,598.76,585.2922423643415,37586773,0.0000,1.0
2024-11-12,598.68,599.29,594.37,596.9,583.4740788751343,43006128,0.0000,1.0
2024-11-13,597.37,599.23,594.96,597.19,583.7575559782904,47388640,0.0000,1.0
2024-11-14,597.32,597.81,592.65,593.35,580.0039281296046,38904109,0.0000,1.0
2024-11-15,589.72,590.2,583.86,585.75,572.5748730124141,75988766,0.0000,1.0
2024-11-18,586.22,589.49,585.34,588.15,574.9208904178425,37084081,0.0000,1.0
2024-11-19,584.71,591.045,584.03,590.3,577.0225310102056,49412046,0.0000,1.0
2024-11-20,590.38,590.79,584.63,590.5,577.2180324606582,50032576,0.0000,1.0
2024-11-21,593.4,595.12,587.45,593.67,580.3167304503284,46750285,0.0000,1.0
2024-11-22,593.66,596.15,593.1525,595.51,582.1153437944903,38226390,0.0000,1.0
2024-11-25,599.52,600.86,595.2,597.53,584.0899084440593,42441393,0.0000,1.0
2024-11-26,598.8,601.33,598.07,600.65,587.1397310711164,45621288,0.0000,1.0
2024-11-27,600.46,600.85,597.28,598.83,585.3606678719999,34000163,0.0000,1.0
2024-11-29,599.66,603.35,599.38,602.55,588.9969948504141,30095740,0.0000,1.0
2024-12-02,602.97,604.32,602.47,603.63,590.052702682857,31745989,0.0000,1.0
2024-12-03,603.39,604.16,602.341,603.91,590.3264047134903,26906629,0.0000,1.0
2024-12-04,605.63,607.91,604.95,607.66,593.9920569094725,42787561,0.0000,1.0
2024-12-05,607.66,608.48,606.305,606.66,593.0145496572105,28762183,0.0000,1.0
2024-12-06,607.44,609.07,607.02,607.81,594.1386829973117,31241549,0.0000,1.0
2024-12-09,607.69,607.86,604.08,604.68,591.0790852977319,34742738,0.0000,1.0
2024-12-10,605.37,605.8,602.13,602.8,589.2413716634795,37234515,0.0000,1.0
2024-12-11,605.78,608.435,605.5,607.46,593.7965554590202,28677723,0.0000,1.0
2024-12-12,606.58,607.16,604.33,604.33,590.7369577594403,31543812,0.0000,1.0
2024-12-13,606.4,607.13,602.81,604.21,590.6196568891689,35904730,0.0000,1.0
2024-12-16,606.0,607.7795,605.21,606.79,593.1416256000045,43695179,0.0000,1.0
2024-12-17,604.19,605.17,602.885,604.29,590.6978574693499,55773545,0.0000,1.0
2024-12-18,603.98,606.405,585.89,586.28,573.0929518561128,108248729,0.0000,1.0
2024-12-19,591.36,593.0,585.85,586.1,572.9170005507057,85919452,0.0000,1.0
2024-12-20,581.77,595.75,580.91,591.15,579.7747495992973,125716674,1.9655,1.0
2024-12-23,590.89,595.3,587.661,594.69,583.2466308706862,57635828,0.0000,1.0
2024-12-24,596.06,601.34,595.47,601.3,589.7294374254545,33160097,0.0000,1.0
2024-12-26,599.5,602.48,598.0825,601.34,589.7686677223064,41338891,0.0000,1.0
2024-12-27,597.54,597.7761,590.7647,595.01,583.5604732455009,64969310,0.0000,1.0
2024-12-30,587.89,591.74,584.41,588.22,576.9011303548992,56578757,0.0000,1.0
2024-12-31,589.905,590.6399,584.42,586.08,574.8023094733252,57052654,0.0000,1.0
2025-01-02,589.39,591.13,580.5,584.64,573.3900187866585,50203975,0.0000,1.0
2025-01-03,587.53,592.6,586.43,591.95,580.5593555363344,37888459,0.0000,1.0
